781	1	23	9423	0
782	1	23	9432	0
783	1	23	9437	0
784	1	23	9439	0
785	1	23	9444	0
786	1	23	9447	0
787	1	23	9452	0
788	1	23	9453	0
789	1	23	9465	0
790	1	23	9472	0
791	1	23	9473	0
792	1	23	9474	0
793	1	23	9475	0
794	1	23	9476	0
795	1	23	9477	0
796	1	23	9478	0
797	1	23	9484	0
798	1	23	9486	0
799	1	23	9490	0
800	1	23	9494	0
801	1	23	9510	0
802	1	23	9585	0
803	1	23	9625	0
804	1	23	9653	0
805	1	23	9657	0
806	1	23	9658	0
807	1	23	9659	0
808	1	23	9660	0
809	1	23	9661	0
810	1	23	9662	0
811	1	23	9663	0
812	1	23	9664	0
813	1	23	9681	0
814	1	23	9682	0
815	1	23	9685	0
816	1	23	9698	0
817	1	23	9701	0
818	1	23	9714	0
819	1	23	9720	0
820	1	23	9727	0
821	1	23	9728	0
822	1	23	9731	0
823	1	23	9732	0
824	1	23	9733	0
825	1	23	9734	0
826	1	23	9736	0
827	1	23	9738	0
828	1	23	9744	0
829	1	23	9751	0
830	1	23	9754	0
831	1	23	9758	0
832	1	23	9765	0
833	1	23	9769	0
834	1	23	9784	0
835	1	23	9796	0
836	1	23	9816	0
837	1	23	9817	0
838	1	23	9818	0
839	1	23	9824	0
840	1	23	9831	0
841	1	23	9832	0
842	1	23	9837	0
843	1	23	9838	0
844	1	23	9839	0
845	1	23	9846	0
846	1	23	9849	0
847	1	23	9850	0
848	1	23	9852	0
849	1	23	9853	0
850	1	23	9854	0
851	1	23	9856	0
852	1	23	9861	0
853	1	23	9863	0
854	1	23	9864	0
855	1	23	9867	0
856	1	23	9869	0
857	1	23	9885	0
858	1	23	9891	0
859	1	23	9899	0
860	1	23	9905	0
861	1	23	9906	0
862	1	23	9917	0
863	1	23	9925	0
864	1	23	9935	0
865	1	23	9951	0
866	1	23	9957	0
867	1	23	9958	0
868	1	23	9961	0
869	1	23	9962	0
870	1	23	9964	0
871	1	23	9975	0
872	1	23	9979	0
873	1	23	9999	0
874	1	23	10000	0
875	1	23	10002	0
876	1	45	10177	0
877	1	45	10217	0
878	1	23	10276	0
879	1	45	10323	0
880	1	45	10325	0
881	1	45	10326	0
882	1	45	10327	0
883	1	23	10339	0
884	1	23	10353	0
885	1	23	10357	0
886	1	23	10358	0
887	1	45	10393	0
888	1	45	10407	0
889	1	23	10410	0
890	1	23	10413	0
891	1	23	10473	0
892	1	23	10474	0
893	1	23	10475	0
894	1	23	10498	0
895	1	23	10499	0
896	1	23	10503	0
897	1	45	10510	0
898	1	45	10512	0
899	1	45	10513	0
900	1	23	10541	0
901	1	23	10589	0
902	1	23	10590	0
903	1	23	10600	0
904	1	23	10605	0
905	1	23	10606	0
906	1	23	10607	0
907	1	23	10612	0
908	1	23	10622	0
909	1	23	10625	0
910	1	195	10637	0
911	1	23	10639	0
912	1	23	10643	0
913	1	45	10645	0
914	1	45	10646	0
915	1	45	10647	0
916	1	45	10648	0
917	1	45	10649	0
918	1	45	10650	0
919	1	45	10651	0
920	1	23	10712	0
921	1	23	10713	0
922	1	23	10714	0
923	1	23	10727	0
924	1	23	10747	0
925	1	23	10751	0
926	1	23	10752	0
927	1	23	10776	0
928	1	45	10781	0
929	1	45	10784	0
930	1	45	10785	0
931	1	45	10815	0
932	1	23	10853	0
933	1	23	10865	0
934	1	23	10872	0
935	1	23	10878	0
936	1	23	10884	0
937	1	23	10886	0
938	1	23	10891	0
939	1	23	10899	0
940	1	23	10903	0
941	1	23	10908	0
942	1	23	10915	0
943	1	23	10920	0
944	1	23	10924	0
945	1	23	10938	0
946	1	23	10949	0
947	1	23	10953	0
948	1	23	10954	0
949	1	23	10955	0
950	1	23	10958	0
951	1	23	10982	0
952	1	23	10988	0
953	1	23	11016	0
954	1	23	11017	0
955	1	23	11019	0
956	1	23	11026	0
957	1	23	11031	0
958	1	23	11044	0
959	1	23	11049	0
960	1	23	11055	0
961	1	23	11060	0
962	1	23	11068	0
963	1	23	11075	0
964	1	23	11080	0
965	1	23	11083	0
966	1	23	11093	0
967	1	23	11111	0
968	1	23	11117	0
969	1	23	11118	0
970	1	23	11119	0
971	1	23	11122	0
972	1	23	11124	0
973	1	23	11127	0
974	1	23	11128	0
975	1	23	11130	0
976	1	23	11147	0
977	1	23	11151	0
978	1	23	11152	0
979	1	23	11155	0
980	1	23	11156	0
981	1	23	11160	0
982	1	23	11200	0
983	1	23	11205	0
984	1	23	11206	0
985	1	23	11207	0
986	1	23	11209	0
987	1	23	11210	0
988	1	23	11215	0
989	1	23	11219	0
990	1	195	11230	0
991	1	23	11247	0
992	1	23	11248	0
993	1	23	11252	0
994	1	23	11261	0
995	1	23	11265	0
996	1	23	11266	0
997	1	23	11267	0
998	1	23	11277	0
999	1	23	11283	0
1000	1	23	11303	0
1001	1	45	11307	0
1002	1	45	11310	0
1003	1	45	11312	0
1004	1	23	11319	0
1005	1	23	11324	0
1006	1	23	11333	0
1007	1	23	11334	0
1008	1	23	11343	0
1009	1	45	11450	0
1010	1	45	11538	0
1011	1	45	11637	0
1012	1	45	11651	0
1013	1	45	11659	0
1014	1	45	11665	0
1015	1	45	11688	0
1016	1	45	11689	0
1017	1	45	11713	0
1018	1	23	11833	0
1019	1	23	11904	0
1020	1	23	12020	0
1021	1	23	12091	0
1022	1	45	12231	0
1023	1	23	12297	0
1024	1	195	12298	0
1025	1	23	12299	0
1026	1	23	12305	0
1027	1	195	12325	0
1028	1	23	12332	0
1029	1	23	12334	0
1030	1	23	12415	0
1031	1	23	12416	0
1032	1	23	12487	0
1033	1	45	12537	0
1034	1	45	12538	0
1035	1	45	12703	0
1036	1	45	12772	0
1037	1	45	12925	0
1038	1	23	13002	0
1039	1	23	13005	0
1040	1	23	13028	0
1041	1	23	13029	0
1042	1	23	13030	0
1043	1	45	13032	0
1044	1	45	13033	0
1045	1	45	13034	0
1046	1	195	13042	0
1047	1	195	13054	0
1048	1	45	13064	0
1049	1	45	13066	0
1050	1	45	13068	0
1051	1	23	13070	0
1052	1	45	13072	0
1053	1	23	13077	0
1054	1	23	13078	0
1055	1	23	13079	0
1056	1	23	13080	0
1057	1	23	13081	0
1058	1	23	13084	0
1059	1	45	13104	0
1060	1	45	13112	0
1061	1	45	13114	0
1062	1	23	13123	0
1063	1	45	13161	0
1064	1	45	13168	0
1065	1	45	13169	0
1066	1	23	13829	0
1067	1	45	13954	0
1068	1	23	13957	0
1069	1	23	13964	0
1070	1	23	13967	0
1071	1	23	13980	0
1072	1	23	13986	0
1073	1	23	13987	0
1074	1	23	13988	0
1075	1	195	13998	0
1076	1	195	13999	0
1077	1	23	14000	0
1078	1	23	14001	0
1079	1	45	14002	0
1080	1	195	14008	0
1081	1	195	14019	0
1082	1	195	14020	0
1083	1	195	14021	0
1084	1	45	14036	0
1085	1	23	14037	0
1086	1	23	14080	0
1087	1	45	14098	0
1088	1	45	14099	0
1089	1	23	14106	0
1090	1	23	14107	0
1091	1	23	14108	0
1092	1	23	14109	0
1093	1	23	14110	0
1094	1	23	14145	0
1095	1	23	14185	0
1096	1	23	14215	0
1097	1	23	14216	0
1098	1	23	14265	0
1099	1	23	14266	0
1100	1	23	14270	0
1101	1	23	14271	0
1102	1	23	14272	0
1103	1	45	14289	0
1104	1	23	14305	0
1105	1	23	14307	0
1106	1	23	14308	0
1107	1	23	14309	0
1108	1	23	14310	0
1109	1	23	14311	0
1110	1	23	14319	0
1111	1	45	14341	0
1112	1	45	14342	0
1113	1	45	14343	0
1114	1	45	14344	0
1115	1	45	14345	0
1116	1	45	14346	0
1117	1	45	14347	0
1118	1	45	14355	0
1119	1	45	14356	0
1120	1	45	14357	0
1121	1	45	14358	0
1122	1	45	14359	0
1123	1	45	14360	0
1124	1	45	14361	0
1125	1	45	14362	0
1126	1	45	14363	0
1127	1	45	14364	0
1128	1	45	14365	0
1129	1	195	14373	0
1130	1	45	14378	0
1131	1	23	14394	0
1132	1	45	14413	0
1133	1	23	14441	0
1134	1	23	14442	0
1135	1	23	14443	0
1136	1	23	14474	0
1137	1	23	14475	0
1138	1	45	14518	0
1139	1	23	14552	0
1140	1	45	14790	0
1141	1	45	14792	0
1142	1	23	14927	0
1143	1	23	15188	0
1144	1	195	15977	0
1145	1	45	16330	0
1146	1	23	16975	0
1147	1	23	17040	0
1148	1	23	17042	0
1149	1	23	17070	0
1150	1	45	17469	0
1151	1	45	17472	0
1152	1	45	17475	0
1153	1	23	18131	0
1154	1	23	18677	0
1155	1	23	18678	0
1156	1	23	18681	0
1157	1	23	19407	0
1158	1	23	19408	0
1159	1	23	19410	0
1160	1	23	19431	0
1161	1	23	19437	0
1162	1	23	19445	0
1163	1	45	19452	0
1164	1	45	19454	0
1165	1	23	19468	0
1166	1	23	19471	0
1167	1	23	19507	0
1168	1	45	19508	0
1169	1	23	19631	0
1170	1	23	19642	0
1171	1	23	19643	0
1172	1	23	19664	0
1173	1	23	19755	0
1174	1	23	19837	0
1175	1	23	19911	0
1176	1	23	20026	0
1177	1	45	20113	0
1178	1	23	20118	0
1179	1	195	20369	0
1180	1	23	20556	0
1181	1	45	20713	0
1182	1	45	20714	0
1183	1	23	21106	0
1184	1	45	21555	0
1185	1	45	21558	0
1186	1	23	21618	0
1187	1	45	21626	0
1188	1	45	21627	0
1189	1	23	21631	0
1190	1	45	21641	0
1191	1	45	21649	0
1192	1	45	21650	0
1193	1	195	21701	0
1194	1	195	21702	0
1195	1	195	21703	0
1196	1	195	21704	0
1197	1	195	21705	0
1198	1	195	21706	0
1199	1	45	21740	0
1200	1	23	21760	0
1201	1	45	21788	0
1202	1	45	21789	0
1203	1	45	21790	0
1204	1	45	21791	0
1205	1	23	21800	0
1206	1	23	21801	0
1207	1	23	21885	0
1208	1	23	21886	0
1209	1	23	21888	0
1210	1	23	21891	0
1211	1	45	21901	0
1212	1	23	21913	0
1213	1	45	22052	0
1214	1	45	22054	0
1215	1	45	22327	0
1216	1	45	22328	0
1217	1	45	22353	0
1218	1	45	22354	0
1219	1	45	22368	0
1220	1	45	22369	0
1221	1	45	22387	0
1222	1	45	22388	0
1223	1	45	22425	0
1224	1	45	22426	0
1225	1	45	22445	0
1226	1	45	22446	0
1227	1	45	22447	0
1228	1	45	22448	0
1229	1	45	22684	0
1230	1	45	22686	0
1231	1	45	22690	0
1232	1	45	22693	0
1233	1	45	22746	0
1234	1	45	22747	0
1235	1	45	22750	0
1236	1	45	22752	0
1237	1	45	22764	0
1238	1	45	22779	0
1239	1	45	22781	0
1240	1	45	22783	0
1241	1	45	22785	0
1242	1	45	22786	0
1243	1	45	22789	0
1244	1	45	22790	0
1245	1	45	22792	0
1246	1	45	22793	0
1247	1	45	22794	0
1248	1	45	22795	0
1249	1	45	22797	0
1250	1	45	22804	0
1251	1	45	22805	0
1252	1	45	22807	0
1253	1	45	22809	0
1254	1	45	22811	0
1255	1	45	22813	0
1256	1	45	22814	0
